ID,Gender,Status,Children,Est Income,Car Owner,Age,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan,CHURN
2937,F,S,0,89813.6,N,13,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,166.18,4,F
2939,M,S,1,16432.1,Y,21,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,4,F
2942,F,S,1,540.4,Y,39,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,4,F
2944,F,M,2,80087.7,N,42,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,1,F
2945,F,M,2,59691.3,N,38,21.94,0,256.7,0,CC,Budget,Standard,278.65,3,F
2946,F,S,2,11251.1,Y,61,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,4,F
2951,F,S,2,3416.62,Y,23,18.97,0,104.73,0,CC,Budget,Standard,123.7,4,F
2952,F,S,0,93454.3,Y,49,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,4,F
2953,M,M,0,5745,Y,15,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,4,F
2959,F,M,1,30000,N,20,59,0,8.84,0,CH,FreeLocal,Standard,34.61,2,F
2960,F,M,2,11234.7,Y,49,0.69,0,112.72,0,CC,Budget,Standard,113.42,3,F
2962,F,M,1,82931.3,N,65,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,3,F
2963,F,M,2,57483.9,N,44,17.01,0,27.29,0,CH,Budget,Standard,44.3,4,F
2965,F,S,2,21274,N,46,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,4,F
2966,F,M,2,28267,N,30,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,2,F
2968,F,M,2,36725.1,N,56,8.65,9.22,77,0,CH,Budget,Standard,94.88,4,F
2972,M,S,1,94188.3,N,58,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,2,F
2975,F,M,2,91861,Y,42,15.32,0,6.74,0,CC,Budget,Standard,22.06,2,F
2978,F,S,1,12374.9,Y,33,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,3,F
2979,F,M,2,69133.9,Y,27,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,2,F
2981,F,M,2,84948,Y,29,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,1,F
2982,F,M,2,30998.8,N,41,2.4,0,50.5,0,Auto,Budget,Standard,52.91,3,F
2984,M,S,0,15924.2,N,14,0,0,1.46,0,CH,FreeLocal,Standard,1.46,2,F
2988,M,M,2,21416.5,N,36,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,1,F
2992,M,M,2,78554.2,N,17,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,1,F
2993,F,M,2,38215.9,N,31,0,0,0.97,0,Auto,Budget,Standard,0.97,3,F
2994,F,M,1,14085.5,N,21,43,0,160.42,0,CC,FreeLocal,Standard,176.61,1,F
2995,F,M,2,49745.3,N,48,2.84,0,24.44,0,CH,Budget,Intnl_discount,27.28,4,F
2997,F,M,2,88427,N,14,22.46,4.16,43.34,0,CC,Budget,Standard,69.97,4,F
2998,F,M,2,98003.7,Y,26,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,84.42,4,F
2999,M,S,0,89142.7,N,54,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,16.91,1,F
3000,F,S,0,74530.8,N,63,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,127.89,1,F
3002,F,S,0,32962.6,N,24,42,0,262.91,0,CC,Budget,Standard,265.78,4,F
3007,F,M,2,76289.2,N,48,22.2,0,82.43,0,CC,Budget,Intnl_discount,104.63,2,F
3009,M,M,1,66931.9,N,64,11.72,0.39,5.35,0,CC,Budget,Standard,17.46,3,F
3010,M,S,0,9309.57,Y,25,8.56,0,99.73,0,CC,FreeLocal,Standard,108.3,2,F
3011,F,M,1,28000,N,23,45,0,26.78,0,Auto,FreeLocal,Intnl_discount,48.08,3,F
3012,F,S,0,38000,N,24,29,0,154.77,0,CC,Budget,Intnl_discount,168.28,1,F
3013,F,S,0,32962.6,N,21,45,0,61.44,0,CC,Budget,Standard,65.79,2,F
3014,F,S,2,42000,N,22,33,0,35.73,0,Auto,Budget,Standard,41.78,2,F
3015,F,D,1,77726.4,N,57,14,0,9.51,0,Auto,Budget,Intnl_discount,23.52,4,F
3016,F,S,2,43000,N,23,28,2.22,38.18,0,CC,FreeLocal,Standard,62.95,2,F
3017,F,S,1,2800.68,N,46,28.45,0,106.3,0,CC,Budget,Standard,134.75,1,F
3020,F,M,2,90271.6,N,45,13.96,0,96.43,0,CC,FreeLocal,Standard,110.4,2,F
3024,F,M,2,64816.6,Y,31,21,0,6.87,0,CC,Budget,Standard,27.87,1,F
3025,F,M,2,98217.1,N,45,29.49,0,13.24,0,CC,FreeLocal,Standard,42.74,4,F
3028,F,S,0,15989.3,N,62,3.67,0,25.49,1,CC,Budget,Intnl_discount,29.17,1,F
3034,M,S,1,84978.1,N,22,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,88.79,2,F
3035,F,M,2,36647.9,N,50,21.41,0,85.96,0,CC,Budget,Intnl_discount,107.38,4,F
3036,F,S,0,64319.2,N,41,3.01,0,37.15,0,CH,Budget,Intnl_discount,40.16,1,F
3037,F,S,1,73338,N,48,20.92,0,9.01,0,Auto,Budget,Intnl_discount,29.93,4,F
3038,F,S,0,433.74,N,61,3.3,0,40.91,0,CC,FreeLocal,Standard,44.22,2,F
3039,F,M,2,16962.2,N,45,18.6,0,8.96,0,CC,Budget,Standard,27.57,2,F
3041,M,M,2,10708.3,N,26,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,142.95,3,F
3044,F,M,0,2031.61,N,20,21.64,0,87.4,0,CC,Budget,Standard,109.04,4,F
3047,F,S,2,16938.5,N,48,13.35,0,8.76,0,CH,FreeLocal,Standard,22.11,1,F
3050,F,M,0,55221,N,62,0.49,0,15.2,0,CC,FreeLocal,Standard,15.69,1,F
3051,F,M,1,8073.11,N,41,28.7,0,60.35,0,Auto,FreeLocal,Standard,89.05,3,F
3052,M,M,0,95448.6,Y,54,24.24,0,5.21,0,CH,Budget,Standard,29.46,1,F
3053,M,S,1,24141.5,Y,17,28.82,0,97.05,0,CC,FreeLocal,Standard,125.87,3,F
3054,M,S,2,63152.6,Y,63,29.93,0,40.07,0,CC,Budget,Intnl_discount,70.01,3,F
3056,M,S,2,72084.7,N,56,29.11,0,9.02,0,CC,Budget,Intnl_discount,38.13,3,F
3057,F,S,0,42760.5,N,43,13.47,0,40.23,0,CC,Budget,Standard,53.7,3,F
3058,F,S,1,49072,N,46,23.5,0,10.74,0,Auto,Budget,Intnl_discount,34.25,1,F
3059,F,M,0,27371.8,Y,70,16.14,0,126.55,0,CC,FreeLocal,Standard,142.7,1,F
3062,M,M,0,71472.9,N,42,16.02,0,114.2,0,CH,Budget,Standard,130.22,3,F
3063,F,M,0,95405.7,N,47,7.74,0,6.21,0,CC,Budget,Standard,13.96,4,F
3064,F,S,0,95786.8,Y,58,21.33,0,87.46,0,CC,Budget,Standard,108.79,2,F
3066,M,S,0,90321.6,N,38,0.87,0,11.52,0,Auto,FreeLocal,Intnl_discount,12.39,2,F
3067,M,S,1,90478.6,N,55,18.02,0,136.47,0,CC,FreeLocal,Standard,154.49,2,F
3068,F,M,2,56187,N,43,8.09,0,13.74,0,CH,Budget,Standard,21.83,1,F
3071,F,S,1,41000,N,24,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,4,F
3077,M,M,2,53010.8,N,19,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,1,F
3078,M,M,0,75004.5,N,65,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,4,F
3081,M,M,0,19749.3,N,60,20.22,0,13.94,0,CC,Budget,Standard,34.17,1,F
3082,M,S,1,57626.9,Y,44,9.38,0,38.96,0,CC,Budget,Standard,48.35,1,F
3083,M,D,1,20078,N,33,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,2,F
3084,F,M,2,47902,N,26,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,4,F
3085,M,M,1,7545.96,Y,17,22.39,0,178.36,0,CC,Budget,Standard,200.75,3,F
3089,M,S,2,89459.9,N,53,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,2,F
3092,F,S,1,13576.5,N,39,14.83,0,25.66,0,CC,Budget,Standard,40.49,1,F
3094,F,M,2,42031.8,N,51,20.45,0,39.33,0,CH,Budget,Intnl_discount,59.78,3,F
3099,M,S,2,43634.5,N,22,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,1,F
3103,F,S,1,13109.1,N,63,22.38,0,40.48,0,Auto,Budget,Standard,62.87,4,F
3104,M,S,1,92647.5,N,56,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,4,F
3105,F,S,2,21021.6,Y,63,3.75,0,11.19,0,CC,Budget,Standard,14.95,4,F
3106,M,S,0,74460.7,Y,55,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,4,F
3108,F,S,2,28787.4,N,42,27.97,0,58.09,0,Auto,Budget,Standard,86.06,2,F
3111,M,M,1,13091.6,N,59,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,4,F
3114,F,M,2,62061.8,Y,46,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,1,F
3115,F,M,1,20550.9,Y,22,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,1,F
3118,M,S,1,1765.41,N,19,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,2,F
3119,F,S,2,19131.1,N,56,22.15,0,34.91,0,Auto,Budget,Standard,57.07,2,F
3123,F,S,2,6440.46,Y,52,22.66,0,27.2,0,CH,Budget,Standard,49.86,4,F
3125,M,M,2,28766.9,N,47,6.11,0,58.08,0,CC,Budget,Standard,64.2,4,F
3130,M,M,2,91272.2,Y,25,26.99,0,13.01,0,CC,FreeLocal,Standard,40,4,F
3135,F,S,0,73228.3,N,42,22.47,0,28.11,0,Auto,Budget,Standard,50.58,2,F
3138,M,M,1,64792.3,N,52,13.05,1.51,36.84,0,CH,FreeLocal,Standard,51.41,4,F
3140,F,S,0,93322.1,Y,40,29.92,0,8.79,0,CH,Budget,Intnl_discount,38.72,1,F
3143,M,M,2,49910.7,Y,52,27.42,0,23.72,0,CC,Budget,Standard,51.14,3,F
3144,M,M,0,76161.4,Y,45,11.96,0,25.58,0,CC,FreeLocal,Standard,37.55,4,F
3145,F,M,2,55860,Y,15,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,26.37,2,F
3152,M,M,2,57360.8,Y,53,10.36,0,57.25,0,CC,FreeLocal,Standard,67.61,1,F
3153,M,M,1,92414.7,Y,46,29.43,0,10.62,0,CC,FreeLocal,Standard,40.06,4,F
3155,F,S,2,14578.8,Y,61,11.91,0,95.1,0,Auto,Budget,Standard,107.02,3,F
3156,F,M,2,87578.2,Y,53,0.29,0,22.15,0,CC,Budget,Standard,22.44,3,F
3157,F,M,2,86695.4,N,14,25.94,0,32.09,0,CC,FreeLocal,Standard,58.03,4,F
3158,M,M,1,5306.11,N,39,5.52,0,17.42,0,CH,Budget,Standard,22.94,2,F
3161,F,M,0,83287,N,44,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,119.82,1,F
3162,M,M,1,2067.82,N,48,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,2,F
3165,M,M,2,30665.2,Y,23,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,1,F
3166,F,M,1,78000,Y,56,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,1,F
3167,F,M,1,98680.4,Y,59,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,1,F
3168,F,M,2,65619.7,Y,46,13.56,0,144.66,0,CC,Budget,Standard,158.22,3,F
3169,M,M,1,95620.3,Y,49,10.91,0,93.61,0,CC,Budget,Standard,104.53,1,F
3170,F,S,0,85275,N,47,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,1,F
3171,F,M,1,66921.4,Y,43,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,1,F
3172,F,M,1,98453.6,Y,46,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,2,F
3174,F,S,2,57420,Y,48,25.18,0,252.53,1,Auto,Budget,Standard,277.72,1,F
3175,M,M,0,68000,N,67,3.93,3.73,26.69,1,CC,FreeLocal,Standard,34.35,4,F
3176,F,M,2,47639.1,N,48,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,4,F
3177,M,M,0,3911.9,N,38,5.72,8.48,25.14,0,CC,Budget,Intnl_discount,39.36,2,F
3179,F,S,0,39461,N,22,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,1,F
3180,M,M,1,47371,Y,55,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,270.97,4,F
3183,M,S,1,16432.1,Y,21,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,3,F
3186,F,S,1,540.4,Y,39,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,3,F
3188,F,M,2,80087.7,N,42,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,4,F
3189,F,M,2,59691.3,N,38,21.94,0,256.7,0,CC,Budget,Standard,278.65,1,F
3190,F,S,2,11251.1,Y,52,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,2,F
3194,F,S,2,93559.1,N,58,1.52,0,29.9,0,CC,Budget,Standard,31.42,4,F
3195,F,S,2,3416.62,Y,23,18.97,0,104.73,0,CC,Budget,Standard,123.7,3,F
3196,F,S,0,93454.3,Y,49,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,3,F
3197,M,M,0,5745,Y,15,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,2,F
3204,F,M,2,11234.7,Y,49,0.69,0,112.72,0,CC,Budget,Standard,113.42,2,F
3206,F,M,1,82931.3,N,65,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,2,F
3207,F,M,2,57483.9,N,44,17.01,0,27.29,0,CH,Budget,Standard,44.3,1,F
3209,F,S,2,21274,N,46,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,4,F
3210,F,M,2,28267,N,30,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,2,F
3212,F,M,2,36725.1,N,56,8.65,9.22,77,0,CH,Budget,Standard,94.88,1,F
3216,M,S,1,94188.3,N,58,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,2,F
3219,F,M,2,91861,Y,42,15.32,0,6.74,0,CC,Budget,Standard,22.06,2,F
3222,F,S,1,12374.9,Y,33,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,1,F
3223,F,M,2,69133.9,Y,27,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,1,F
3225,F,M,2,84948,Y,29,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,3,F
3226,F,M,2,30998.8,N,41,2.4,0,50.5,0,Auto,Budget,Standard,52.91,1,F
3228,M,S,0,15924.2,N,14,0,0,1.46,0,CH,FreeLocal,Standard,1.46,2,F
3232,M,M,2,21416.5,N,36,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,3,F
3236,M,M,2,78554.2,N,17,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,4,F
3237,F,M,2,38215.9,N,31,0,0,0.97,0,Auto,Budget,Standard,0.97,1,F
3239,F,M,2,49745.3,N,48,2.84,0,24.44,0,CH,Budget,Intnl_discount,27.28,3,F
3241,F,M,2,88427,N,14,22.46,4.16,43.34,0,CC,Budget,Standard,69.97,4,F
3242,F,M,2,98003.7,Y,26,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,84.42,1,F
3243,M,S,0,89142.7,N,54,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,16.91,4,F
3244,F,S,0,74530.8,N,63,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,127.89,4,F
3251,F,M,2,76289.2,N,48,22.2,0,82.43,0,CC,Budget,Intnl_discount,104.63,3,F
3253,M,M,1,66931.9,N,64,11.72,0.39,5.35,0,CC,Budget,Standard,17.46,1,F
3254,M,M,2,9309.57,Y,25,8.56,0,99.73,0,CC,FreeLocal,Standard,108.3,3,F
3259,F,S,0,77726.4,N,57,14,0,9.51,0,Auto,Budget,Intnl_discount,23.52,3,F
3261,F,S,1,2800.68,N,46,28.45,0,106.3,0,CC,Budget,Standard,134.75,3,F
3264,F,M,2,90271.6,N,45,13.96,0,96.43,0,CC,FreeLocal,Standard,110.4,2,F
3268,F,M,2,64816.6,Y,31,21,0,6.87,0,CC,Budget,Standard,27.87,2,F
3269,F,M,2,98217.1,N,45,29.49,0,13.24,0,CC,FreeLocal,Standard,42.74,4,F
3272,F,S,0,15989.3,N,62,3.67,0,25.49,1,CC,Budget,Intnl_discount,29.17,2,F
3278,M,S,1,84978.1,N,22,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,88.79,1,F
3279,F,M,2,36647.9,N,50,21.41,0,85.96,0,CC,Budget,Intnl_discount,107.38,2,F
3280,F,S,0,64319.2,N,41,3.01,0,37.15,0,CH,Budget,Intnl_discount,40.16,1,F
3281,F,S,1,73338,N,48,20.92,0,9.01,0,Auto,Budget,Intnl_discount,29.93,1,F
3282,F,S,0,433.74,N,61,3.3,0,40.91,0,CC,FreeLocal,Standard,44.22,2,F
3283,F,M,2,16962.2,N,45,18.6,0,8.96,0,CC,Budget,Standard,27.57,2,F
3285,M,M,2,10708.3,N,26,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,142.95,2,F
3288,F,M,0,2031.61,N,20,21.64,0,87.4,0,CC,Budget,Standard,109.04,2,F
3291,F,S,2,16938.5,N,53,13.35,0,8.76,0,CH,FreeLocal,Standard,22.11,4,F
3294,F,M,0,55221,N,41,0.49,0,15.2,0,CC,FreeLocal,Standard,15.69,1,F
3295,F,M,1,8073.11,N,43,28.7,0,60.35,0,Auto,FreeLocal,Standard,89.05,1,F
3296,M,M,1,95448.6,Y,54,24.24,0,5.21,0,CH,Budget,Standard,29.46,3,F
3297,M,S,1,24141.5,Y,17,28.82,0,97.05,0,CC,FreeLocal,Standard,125.87,3,F
3298,M,S,2,63152.6,Y,63,29.93,0,40.07,0,CC,Budget,Intnl_discount,70.01,3,F
3300,M,S,2,72084.7,N,56,29.11,0,9.02,0,CC,Budget,Intnl_discount,38.13,2,F
3301,F,S,0,42760.5,N,46,13.47,0,40.23,0,CC,Budget,Standard,53.7,2,F
3302,F,S,1,49072,N,70,23.5,0,10.74,0,Auto,Budget,Intnl_discount,34.25,1,F
3303,F,M,0,27371.8,Y,61,16.14,0,126.55,0,CC,FreeLocal,Standard,142.7,1,F
3306,M,M,0,71472.9,N,42,16.02,0,114.2,0,CH,Budget,Standard,130.22,4,F
3307,M,M,0,95405.7,N,47,7.74,0,6.21,0,CC,Budget,Standard,13.96,1,F
3308,M,S,0,95786.8,Y,58,21.33,0,87.46,0,CC,Budget,Standard,108.79,4,F
3310,M,S,0,90321.6,N,39,0.87,0,11.52,0,Auto,FreeLocal,Intnl_discount,12.39,2,F
3311,M,D,1,90478.6,N,55,18.02,0,136.47,0,CC,FreeLocal,Standard,154.49,4,F
3312,F,M,2,56187,N,41,8.09,0,13.74,0,CH,Budget,Standard,21.83,2,F
3315,F,S,1,42000,N,24,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,3,F
3317,M,M,0,9780.66,N,25,2.8,7.27,11.32,1,CC,FreeLocal,Standard,21.39,2,F
3321,M,M,2,53010.8,N,19,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,3,F
3322,M,M,2,75004.5,N,65,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,4,F
3325,M,M,0,19749.3,N,60,20.22,0,13.94,0,CC,Budget,Standard,34.17,4,F
3326,M,S,1,57626.9,Y,44,9.38,0,38.96,0,CC,Budget,Standard,48.35,2,F
3327,M,D,0,20078,N,33,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,2,F
3328,F,M,2,47902,N,26,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,3,F
3329,M,M,1,7545.96,Y,17,22.39,0,178.36,0,CC,Budget,Standard,200.75,1,F
3333,M,S,2,89459.9,N,53,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,4,F
3336,F,S,1,13576.5,N,39,14.83,0,25.66,0,CC,Budget,Standard,40.49,2,F
3338,F,M,2,42031.8,N,51,20.45,0,39.33,0,CH,Budget,Intnl_discount,59.78,3,F
3343,M,S,2,43634.5,N,22,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,3,F
3347,F,S,1,13109.1,N,63,22.38,0,40.48,0,Auto,Budget,Standard,62.87,2,F
3348,M,S,1,92647.5,N,56,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,4,F
3349,F,S,2,21021.6,Y,63,3.75,0,11.19,0,CC,Budget,Standard,14.95,2,F
3350,M,S,0,74460.7,Y,55,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,4,F
3352,F,S,2,28787.4,N,42,27.97,0,58.09,0,Auto,Budget,Standard,86.06,4,F
3355,M,M,1,13091.6,N,59,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,2,F
3358,F,M,2,62061.8,Y,46,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,3,F
3359,F,M,1,20550.9,Y,22,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,1,F
3362,M,M,2,1765.41,N,19,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,3,F
3363,F,S,2,19131.1,N,56,22.15,0,34.91,0,Auto,Budget,Standard,57.07,1,F
3367,F,S,2,6440.46,Y,42,22.66,0,27.2,0,CH,Budget,Standard,49.86,4,F
3369,M,M,2,28766.9,N,47,6.11,0,58.08,0,CC,Budget,Standard,64.2,3,F
3374,M,M,2,91272.2,Y,25,26.99,0,13.01,0,CC,FreeLocal,Standard,40,3,F
3379,F,S,0,73228.3,N,43,22.47,0,28.11,0,Auto,Budget,Standard,50.58,1,F
3382,M,M,1,64792.3,N,52,13.05,1.51,36.84,0,CH,FreeLocal,Standard,51.41,4,F
3384,F,S,0,93322.1,Y,40,29.92,0,8.79,0,CH,Budget,Intnl_discount,38.72,1,F
3387,M,M,2,49910.7,Y,52,27.42,0,23.72,0,CC,Budget,Standard,51.14,2,F
3388,M,M,0,76161.4,Y,45,11.96,0,25.58,0,CC,FreeLocal,Standard,37.55,3,F
3389,F,M,2,55860,Y,15,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,26.37,2,F
3396,M,M,2,57360.8,Y,53,10.36,0,57.25,0,CC,FreeLocal,Standard,67.61,4,F
3397,M,M,1,92414.7,Y,46,29.43,0,10.62,0,CC,FreeLocal,Standard,40.06,3,F
3399,F,S,2,14578.8,Y,61,11.91,0,95.1,0,Auto,Budget,Standard,107.02,2,F
3400,F,M,2,87578.2,Y,53,0.29,0,22.15,0,CC,Budget,Standard,22.44,4,F
3401,F,M,2,86695.4,N,14,25.94,0,32.09,0,CC,FreeLocal,Standard,58.03,2,F
3402,M,M,1,5306.11,N,39,5.52,0,17.42,0,CH,Budget,Standard,22.94,2,F
3405,F,M,0,83287,N,59,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,119.82,3,F
3406,M,M,1,2067.82,N,48,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,1,F
3409,M,M,2,30665.2,Y,23,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,4,F
3410,F,M,1,83287,Y,49,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,3,F
3411,M,M,1,98680.4,Y,59,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,3,F
3412,F,M,2,65619.7,Y,53,13.56,0,144.66,0,CC,Budget,Standard,158.22,2,F
3413,M,M,1,95620.3,Y,49,10.91,0,93.61,0,CC,Budget,Standard,104.53,1,F
3414,F,D,1,85275,N,62,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,4,F
3415,F,M,1,66921.4,Y,47,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,2,F
3416,F,M,1,98453.6,Y,48,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,1,F
3418,F,S,2,57420,Y,62,25.18,0,252.53,1,Auto,Budget,Standard,277.72,1,F
3419,M,M,0,66000,N,41,3.93,3.73,26.69,1,CC,FreeLocal,Standard,34.35,1,F
3420,F,M,2,47639.1,N,41,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,4,F
3423,F,S,0,39461,N,22,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,4,F
3424,M,M,1,47371,Y,55,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,270.97,4,F
3425,F,S,0,89813.6,N,13,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,166.18,4,F
3427,M,S,1,16432.1,Y,21,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,1,F
3430,F,S,1,540.4,Y,39,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,4,F
3432,F,M,2,80087.7,N,42,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,3,F
3433,F,M,2,59691.3,N,38,21.94,0,256.7,0,CC,Budget,Standard,278.65,1,F
3434,F,S,2,11251.1,Y,62,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,4,F
3438,F,S,2,93559.1,N,58,1.52,0,29.9,0,CC,Budget,Standard,31.42,4,F
3439,F,S,2,3416.62,Y,23,18.97,0,104.73,0,CC,Budget,Standard,123.7,2,F
3440,F,S,1,93454.3,Y,49,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,3,F
3441,M,M,0,5745,Y,15,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,2,F
3448,F,M,2,11234.7,Y,49,0.69,0,112.72,0,CC,Budget,Standard,113.42,4,F
3450,F,M,1,82931.3,N,65,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,4,F
3451,F,M,2,57483.9,N,44,17.01,0,27.29,0,CH,Budget,Standard,44.3,1,F
3453,F,S,2,21274,N,46,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,1,F
3454,F,M,2,28267,N,30,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,1,F
3456,F,M,2,36725.1,N,56,8.65,9.22,77,0,CH,Budget,Standard,94.88,4,F
3460,M,S,1,94188.3,N,58,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,2,F
3463,F,M,2,91861,Y,42,15.32,0,6.74,0,CC,Budget,Standard,22.06,2,F
3466,F,S,1,12374.9,Y,33,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,4,F
3467,F,M,2,69133.9,Y,27,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,3,F
3469,F,M,2,84948,Y,29,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,3,F
3470,F,M,2,30998.8,N,41,2.4,0,50.5,0,Auto,Budget,Standard,52.91,2,F
3476,M,S,0,21416.5,N,36,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,2,F
3480,M,M,2,78554.2,N,17,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,4,F
3481,F,M,2,38215.9,N,31,0,0,0.97,0,Auto,Budget,Standard,0.97,4,F
3483,F,M,2,49745.3,N,48,2.84,0,24.44,0,CH,Budget,Intnl_discount,27.28,2,F
3485,F,M,2,88427,N,14,22.46,4.16,43.34,0,CC,Budget,Standard,69.97,2,F
3486,F,M,2,98003.7,Y,26,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,84.42,2,F
